idx,block_grams,block_kg,sample_in_block,S1,S2,ORT
4284,3700,3.7,21,1561,1623,1034
4285,3700,3.7,22,1562,1617,1037
4286,3700,3.7,23,1539,1606,1054
4287,3700,3.7,24,1548,1600,1052
4288,3700,3.7,25,1553,1602,1049
4289,3700,3.7,26,1546,1604,1051
4290,3700,3.7,27,1550,1604,1049
4291,3700,3.7,28,1549,1598,1053
4292,3700,3.7,29,1550,1598,1052
4293,3700,3.7,30,1554,1597,1051
4294,3700,3.7,31,1557,1600,1048
4295,3700,3.7,32,1558,1602,1046
4296,3700,3.7,33,1554,1596,1051
4297,3700,3.7,34,1559,1594,1050
4298,3700,3.7,35,1557,1597,1049
4299,3700,3.7,36,1558,1595,1050
4300,3700,3.7,37,1556,1598,1049
4301,3700,3.7,38,1552,1599,1051
4302,3700,3.7,39,1555,1591,1053
4303,3700,3.7,40,1551,1596,1053
4304,3700,3.7,41,1553,1596,1052
4305,3700,3.7,42,1557,1616,1040
4306,3700,3.7,43,1556,1600,1048
4307,3700,3.7,44,1553,1602,1049
4308,3700,3.7,45,1562,1596,1047
4309,3700,3.7,46,1553,1599,1050
4310,3700,3.7,47,1555,1599,1049
4311,3700,3.7,48,1558,1612,1041
4312,3700,3.7,49,1570,1594,1044
4313,3700,3.7,50,1559,1594,1050
4314,3700,3.7,51,1560,1594,1049
4315,3700,3.7,52,1561,1597,1047
4316,3700,3.7,53,1561,1598,1047
4317,3700,3.7,54,1560,1603,1045
4318,3700,3.7,55,1558,1601,1047
4319,3700,3.7,56,1558,1597,1049
4320,3700,3.7,57,1559,1617,1038
4321,3700,3.7,58,1558,1597,1049
4322,3700,3.7,59,1558,1593,1051
4323,3700,3.7,60,1561,1594,1049
4324,3700,3.7,61,1557,1596,1050
4325,3700,3.7,62,1560,1594,1049
4326,3700,3.7,63,1561,1596,1048
4327,3700,3.7,64,1557,1603,1046
4328,3700,3.7,65,1556,1598,1049
4329,3700,3.7,66,1554,1595,1052
4330,3700,3.7,67,1557,1586,1055
4331,3700,3.7,68,1551,1598,1052
4332,3700,3.7,69,1555,1595,1051
4333,3700,3.7,70,1557,1591,1052
4334,3700,3.7,71,1558,1594,1050
4335,3700,3.7,72,1560,1595,1049
4336,3700,3.7,73,1559,1592,1051
4337,3700,3.7,74,1554,1593,1053
4338,3700,3.7,75,1557,1596,1050
4339,3700,3.7,76,1557,1594,1051
4340,3700,3.7,77,1556,1597,1050
4341,3700,3.7,78,1556,1598,1049
4342,3700,3.7,79,1559,1592,1051
4343,3700,3.7,80,1556,1595,1051
4344,3700,3.7,81,1559,1594,1050
4345,3700,3.7,82,1557,1591,1052
4346,3700,3.7,83,1557,1595,1050
4347,3700,3.7,84,1556,1598,1049
4348,3700,3.7,85,1561,1584,1054
4349,3700,3.7,86,1560,1593,1050
4350,3700,3.7,87,1561,1594,1049
4351,3700,3.7,88,1564,1601,1044
4352,3700,3.7,89,1562,1594,1048
4353,3700,3.7,90,1560,1593,1050
4354,3700,3.7,91,1558,1595,1050
4355,3700,3.7,92,1556,1595,1051
4356,3700,3.7,93,1559,1593,1050
4357,3700,3.7,94,1552,1592,1054
4358,3700,3.7,95,1562,1593,1049
4359,3700,3.7,96,1558,1599,1048
4360,3700,3.7,97,1566,1590,1048
4361,3700,3.7,98,1565,1589,1049
4362,3700,3.7,99,1565,1594,1047
4363,3700,3.7,100,1562,1583,1054
4364,3700,3.7,101,1565,1590,1049
4365,3700,3.7,102,1566,1588,1049
4366,3700,3.7,103,1566,1596,1045
4367,3700,3.7,104,1568,1588,1048
4368,3700,3.7,105,1568,1591,1047
4369,3700,3.7,106,1567,1587,1049
4370,3700,3.7,107,1569,1587,1048
4371,3700,3.7,108,1568,1590,1047
4372,3700,3.7,109,1567,1586,1050
4373,3700,3.7,110,1568,1589,1048
4374,3700,3.7,111,1569,1586,1049
4375,3700,3.7,112,1571,1588,1047
4376,3700,3.7,113,1565,1589,1049
4377,3700,3.7,114,1568,1587,1049
4378,3700,3.7,115,1576,1592,1042
4379,3700,3.7,116,1564,1587,1051
4380,3700,3.7,117,1571,1586,1048
4381,3700,3.7,118,1855,1915,741
4382,3700,3.7,119,2351,2441,230
4383,3700,3.7,120,2558,2640,27
4384,3700,3.7,121,2581,2667,2
4385,3700,3.7,122,2582,2670,0
4386,3700,3.7,123,2584,2665,2
4387,3700,3.7,124,2578,2665,5
4388,3700,3.7,125,2582,2670,0
4389,3700,3.7,126,2589,2666,1
4390,3700,3.7,127,2580,2669,2
4391,3700,3.7,128,2582,2662,4
4392,3700,3.7,129,2583,2667,1
4393,3700,3.7,130,2582,2671,0
4394,3700,3.7,131,2583,2669,0
4395,3800,3.8,0,2580,2671,1
4396,3800,3.8,1,2577,2670,3
4397,3800,3.8,2,2581,2667,2
4398,3800,3.8,3,2595,2663,2
4399,3800,3.8,4,2583,2664,3
4400,3800,3.8,5,2581,2668,2
4401,3800,3.8,6,2581,2673,0
4402,3800,3.8,7,2583,2669,0
4403,3800,3.8,8,2540,2637,38
4404,3800,3.8,9,2260,2385,304
4405,3800,3.8,10,2017,2122,557
4406,3800,3.8,11,1850,1975,714
4407,3800,3.8,12,1777,1878,799
4408,3800,3.8,13,1703,1785,882
4409,3800,3.8,14,1659,1741,926
4410,3800,3.8,15,1631,1712,955
4411,3800,3.8,16,1545,1639,1034
4412,3800,3.8,17,1523,1615,1057
4413,3800,3.8,18,1532,1612,1054
4414,3800,3.8,19,1537,1620,1048
4415,3800,3.8,20,1531,1619,1051
4416,3800,3.8,21,1538,1616,1049
4417,3800,3.8,22,1542,1614,1048
4418,3800,3.8,23,1531,1617,1052
4419,3800,3.8,24,1532,1620,1050
4420,3800,3.8,25,1525,1618,1055
4421,3800,3.8,26,1534,1611,1054
4422,3800,3.8,27,1532,1610,1055
4423,3800,3.8,28,1535,1612,1053
4424,3800,3.8,29,1530,1605,1059
4425,3800,3.8,30,1524,1603,1063
4426,3800,3.8,31,1532,1593,1064
4427,3800,3.8,32,1534,1593,1063
4428,3800,3.8,33,1535,1592,1063
4429,3800,3.8,34,1530,1592,1065
4430,3800,3.8,35,1538,1588,1063
4431,3800,3.8,36,1535,1590,1064
4432,3800,3.8,37,1538,1587,1064
4433,3800,3.8,38,1535,1582,1068
4434,3800,3.8,39,1523,1577,1076
4435,3800,3.8,40,1532,1571,1075
4436,3800,3.8,41,1532,1569,1076
4437,3800,3.8,42,1537,1560,1078
4438,3800,3.8,43,1535,1561,1078
4439,3800,3.8,44,1531,1555,1083
4440,3800,3.8,45,1540,1554,1079
4441,3800,3.8,46,1530,1559,1082
4442,3800,3.8,47,1529,1556,1084
4443,3800,3.8,48,1540,1554,1079
4444,3800,3.8,49,1534,1554,1082
4445,3800,3.8,50,1532,1557,1082
4446,3800,3.8,51,1534,1558,1080
4447,3800,3.8,52,1535,1552,1083
4448,3800,3.8,53,1542,1551,1080
4449,3800,3.8,54,1540,1547,1083
4450,3800,3.8,55,1544,1545,1082
4451,3800,3.8,56,1540,1547,1083
4452,3800,3.8,57,1543,1546,1082
4453,3800,3.8,58,1542,1547,1082
4454,3800,3.8,59,1538,1548,1083
4455,3800,3.8,60,1546,1554,1076
4456,3800,3.8,61,1541,1547,1082
4457,3800,3.8,62,1537,1564,1076
4458,3800,3.8,63,1546,1541,1083
4459,3800,3.8,64,1545,1540,1084
4460,3800,3.8,65,1540,1540,1086
4461,3800,3.8,66,1547,1550,1078
4462,3800,3.8,67,1547,1535,1085
4463,3800,3.8,68,1545,1537,1085
4464,3800,3.8,69,1547,1537,1084
4465,3800,3.8,70,1549,1535,1084
4466,3800,3.8,71,1561,1532,1080
4467,3800,3.8,72,1551,1547,1077
4468,3800,3.8,73,1552,1533,1084
4469,3800,3.8,74,1551,1535,1083
4470,3800,3.8,75,1545,1535,1086
4471,3800,3.8,76,1548,1536,1084
4472,3800,3.8,77,1549,1537,1083
4473,3800,3.8,78,1556,1543,1077
4474,3800,3.8,79,1550,1540,1081
4475,3800,3.8,80,1554,1528,1085
4476,3800,3.8,81,1555,1532,1083
4477,3800,3.8,82,1552,1535,1083
4478,3800,3.8,83,1556,1532,1082
4479,3800,3.8,84,1553,1529,1085
4480,3800,3.8,85,1560,1527,1083
4481,3800,3.8,86,1558,1526,1084
4482,3800,3.8,87,1555,1528,1085
4483,3800,3.8,88,1557,1527,1084
4484,3800,3.8,89,1559,1527,1083
4485,3800,3.8,90,1558,1528,1083
4486,3800,3.8,91,1557,1521,1087
4487,3800,3.8,92,1559,1516,1089
4488,3800,3.8,93,1559,1521,1086
4489,3800,3.8,94,1560,1521,1086
4490,3800,3.8,95,1564,1521,1084
4491,3800,3.8,96,1560,1519,1087
4492,3800,3.8,97,1565,1518,1085
4493,3800,3.8,98,1558,1518,1088
4494,3800,3.8,99,1565,1531,1078
4495,3800,3.8,100,1560,1519,1087
4496,3800,3.8,101,1547,1526,1090
4497,3800,3.8,102,1565,1518,1085
4498,3800,3.8,103,1565,1518,1085
4499,3800,3.8,104,1563,1510,1090
4500,3800,3.8,105,1571,1516,1083
4501,3800,3.8,106,1563,1515,1087
4502,3800,3.8,107,1567,1515,1085
4503,3800,3.8,108,1561,1519,1086
4504,3800,3.8,109,2008,2038,603
4505,3800,3.8,110,2400,2474,189
4506,3800,3.8,111,2568,2633,26
4507,3800,3.8,112,2595,2682,12
4508,3800,3.8,113,2602,2686,17
4509,3800,3.8,114,2598,2687,16
4510,3800,3.8,115,2605,2686,19
4511,3800,3.8,116,2600,2685,16
4512,3800,3.8,117,2601,2684,16
4513,3800,3.8,118,2599,2690,18
4514,3800,3.8,119,2600,2680,13
4515,3800,3.8,120,2601,2687,17
4516,3900,3.9,0,2581,2676,2
4517,3900,3.9,1,2579,2669,2
4518,3900,3.9,2,2579,2665,4
4519,3900,3.9,3,2584,2669,0
4520,3900,3.9,4,2581,2670,1
4521,3900,3.9,5,2580,2669,2
4522,3900,3.9,6,2583,2670,0
4523,3900,3.9,7,2573,2670,5
4524,3900,3.9,8,2410,2528,157
4525,3900,3.9,9,2233,2399,310
4526,3900,3.9,10,2113,2285,427
4527,3900,3.9,11,2044,2220,494
4528,3900,3.9,12,2047,2213,496
4529,3900,3.9,13,1933,2108,606
4530,3900,3.9,14,1894,2062,648
4531,3900,3.9,15,1892,2067,647
4532,3900,3.9,16,1750,1927,788
4533,3900,3.9,17,1582,1749,961
4534,3900,3.9,18,1540,1703,1005
4535,3900,3.9,19,1543,1704,1003
4536,3900,3.9,20,1539,1700,1007
4537,3900,3.9,21,1544,1692,1008
4538,3900,3.9,22,1540,1677,1018
4539,3900,3.9,23,1481,1615,1078
4540,3900,3.9,24,1478,1613,1081
4541,3900,3.9,25,1477,1614,1081
4542,3900,3.9,26,1477,1618,1079
4543,3900,3.9,27,1476,1616,1080
4544,3900,3.9,28,1479,1612,1081
4545,3900,3.9,29,1476,1605,1086
4546,3900,3.9,30,1470,1608,1087
4547,3900,3.9,31,1478,1609,1083
4548,3900,3.9,32,1475,1601,1088
4549,3900,3.9,33,1474,1604,1087
4550,3900,3.9,34,1478,1604,1085
4551,3900,3.9,35,1473,1605,1087
4552,3900,3.9,36,1481,1592,1090
4553,3900,3.9,37,1475,1593,1092
4554,3900,3.9,38,1471,1597,1092
4555,3900,3.9,39,1474,1599,1090
4556,3900,3.9,40,1477,1590,1093
4557,3900,3.9,41,1474,1587,1096
4558,3900,3.9,42,1466,1588,1099
4559,3900,3.9,43,1466,1584,1101
4560,3900,3.9,44,1466,1584,1101
4561,3900,3.9,45,1467,1581,1102
4562,3900,3.9,46,1472,1580,1100
4563,3900,3.9,47,1465,1581,1103
4564,3900,3.9,48,1464,1583,1103
4565,3900,3.9,49,1461,1574,1109
4566,3900,3.9,50,1467,1580,1103
4567,3900,3.9,51,1466,1579,1104
4568,3900,3.9,52,1463,1576,1107
4569,3900,3.9,53,1467,1571,1107
4570,3900,3.9,54,1463,1568,1111
4571,3900,3.9,55,1464,1565,1112
4572,3900,3.9,56,1470,1568,1107
4573,3900,3.9,57,1461,1567,1112
4574,3900,3.9,58,1463,1564,1113
4575,3900,3.9,59,1465,1568,1110
4576,3900,3.9,60,1464,1564,1112
4577,3900,3.9,61,1462,1562,1114
4578,3900,3.9,62,1465,1564,1112
4579,3900,3.9,63,1473,1561,1109
4580,3900,3.9,64,1466,1563,1112
4581,3900,3.9,65,1463,1560,1115
4582,3900,3.9,66,1462,1562,1114
4583,3900,3.9,67,1466,1546,1120
4584,3900,3.9,68,1466,1549,1119
4585,3900,3.9,69,1458,1538,1128
4586,3900,3.9,70,1464,1542,1123
4587,3900,3.9,71,1463,1540,1125
4588,3900,3.9,72,1461,1528,1132
4589,3900,3.9,73,1468,1536,1124
4590,3900,3.9,74,1464,1537,1126
4591,3900,3.9,75,1456,1535,1131
4592,3900,3.9,76,1462,1539,1126
4593,3900,3.9,77,1459,1539,1127
4594,3900,3.9,78,1460,1540,1126
4595,3900,3.9,79,1452,1531,1135
4596,3900,3.9,80,1461,1531,1130
4597,3900,3.9,81,1458,1532,1131
4598,3900,3.9,82,1455,1527,1135
4599,3900,3.9,83,1458,1533,1131
4600,3900,3.9,84,1450,1528,1137
4601,3900,3.9,85,1457,1528,1134
4602,3900,3.9,86,1462,1522,1134
4603,3900,3.9,87,1453,1526,1137
4604,3900,3.9,88,1453,1524,1138
4605,3900,3.9,89,1458,1524,1135
4606,3900,3.9,90,1455,1523,1137
4607,3900,3.9,91,1457,1523,1136
4608,3900,3.9,92,1455,1522,1138
4609,3900,3.9,93,1458,1519,1138
4610,3900,3.9,94,1457,1516,1140
4611,3900,3.9,95,1453,1520,1140
4612,3900,3.9,96,1460,1517,1138
4613,3900,3.9,97,1455,1521,1138
4614,3900,3.9,98,1450,1517,1143
4615,3900,3.9,99,1465,1515,1136
4616,3900,3.9,100,1458,1525,1135
4617,3900,3.9,101,1459,1511,1141
4618,3900,3.9,102,1456,1511,1143
4619,3900,3.9,103,1464,1522,1133
4620,3900,3.9,104,1830,1889,767
4621,3900,3.9,105,2321,2385,273
4622,3900,3.9,106,2526,2611,58
4623,3900,3.9,107,2593,2694,17
4624,3900,3.9,108,2599,2682,14
4625,3900,3.9,109,2601,2684,16
4626,3900,3.9,110,2598,2681,13
4627,3900,3.9,111,2598,2683,14
4628,3900,3.9,112,2596,2683,13
4629,3900,3.9,113,2597,2685,14
4630,3900,3.9,114,2597,2682,13
4631,3900,3.9,115,2599,2681,13
4632,3900,3.9,116,2598,2677,11
4633,4000,4.0,0,2598,2679,12
4634,4000,4.0,1,2595,2678,10
4635,4000,4.0,2,2594,2681,11
4636,4000,4.0,3,2606,2687,20
4637,4000,4.0,4,2592,2686,12
4638,4000,4.0,5,2595,2682,12
4639,4000,4.0,6,2578,2657,9
4640,4000,4.0,7,2405,2475,186
4641,4000,4.0,8,2167,2248,419
4642,4000,4.0,9,1921,1945,693
4643,4000,4.0,10,1822,1804,813
4644,4000,4.0,11,1768,1738,873
4645,4000,4.0,12,1746,1711,898
4646,4000,4.0,13,1731,1688,917
4647,4000,4.0,14,1641,1593,1009
4648,4000,4.0,15,1563,1501,1094
4649,4000,4.0,16,1525,1454,1137
4650,4000,4.0,17,1512,1440,1150
4651,4000,4.0,18,1512,1437,1152
4652,4000,4.0,19,1503,1436,1157
4653,4000,4.0,20,1498,1430,1162
4654,4000,4.0,21,1498,1426,1164
4655,4000,4.0,22,1496,1419,1169
4656,4000,4.0,23,1495,1420,1169
4657,4000,4.0,24,1492,1421,1170
4658,4000,4.0,25,1494,1423,1168
4659,4000,4.0,26,1486,1420,1173
4660,4000,4.0,27,1481,1422,1175
4661,4000,4.0,28,1487,1427,1169
4662,4000,4.0,29,1488,1420,1172
4663,4000,4.0,30,1484,1421,1174
4664,4000,4.0,31,1485,1428,1170
4665,4000,4.0,32,1482,1425,1173
4666,4000,4.0,33,1482,1424,1173
4667,4000,4.0,34,1477,1426,1175
4668,4000,4.0,35,1476,1429,1174
4669,4000,4.0,36,1476,1423,1177
4670,4000,4.0,37,1472,1418,1181
4671,4000,4.0,38,1477,1414,1181
4672,4000,4.0,39,1474,1419,1180
4673,4000,4.0,40,1474,1421,1179
4674,4000,4.0,41,1469,1427,1178
4675,4000,4.0,42,1471,1426,1178
4676,4000,4.0,43,1471,1421,1180
4677,4000,4.0,44,1467,1415,1185
4678,4000,4.0,45,1465,1425,1181
4679,4000,4.0,46,1462,1429,1181
4680,4000,4.0,47,1464,1417,1186
4681,4000,4.0,48,1464,1437,1176
4682,4000,4.0,49,1468,1415,1185
4683,4000,4.0,50,1464,1423,1183
4684,4000,4.0,51,1462,1423,1184
4685,4000,4.0,52,1458,1420,1187
4686,4000,4.0,53,1462,1430,1180
4687,4000,4.0,54,1463,1419,1185
4688,4000,4.0,55,1451,1432,1185
4689,4000,4.0,56,1444,1431,1189
4690,4000,4.0,57,1456,1430,1183
4691,4000,4.0,58,1454,1426,1186
4692,4000,4.0,59,1458,1436,1179
4693,4000,4.0,60,1452,1424,1188
4694,4000,4.0,61,1452,1425,1188
4695,4000,4.0,62,1451,1420,1191
4696,4000,4.0,63,1454,1427,1186
4697,4000,4.0,64,1448,1429,1188
4698,4000,4.0,65,1448,1438,1183
4699,4000,4.0,66,1446,1427,1190
4700,4000,4.0,67,1446,1431,1188
4701,4000,4.0,68,1444,1430,1189
4702,4000,4.0,69,1440,1423,1195
4703,4000,4.0,70,1458,1431,1182
4704,4000,4.0,71,1445,1430,1189
4705,4000,4.0,72,1449,1421,1191
4706,4000,4.0,73,1447,1425,1190
4707,4000,4.0,74,1449,1423,1190
4708,4000,4.0,75,1450,1425,1189
4709,4000,4.0,76,1445,1429,1189
4710,4000,4.0,77,1449,1426,1189
4711,4000,4.0,78,1450,1422,1190
4712,4000,4.0,79,1447,1422,1192
4713,4000,4.0,80,1455,1423,1187
4714,4000,4.0,81,1442,1421,1195
4715,4000,4.0,82,1450,1424,1189
4716,4000,4.0,83,1453,1418,1191
4717,4000,4.0,84,1451,1410,1196
4718,4000,4.0,85,1450,1425,1189
4719,4000,4.0,86,1457,1408,1194
4720,4000,4.0,87,1449,1419,1192
4721,4000,4.0,88,1453,1420,1190
4722,4000,4.0,89,1449,1415,1194
4723,4000,4.0,90,1453,1413,1193
4724,4000,4.0,91,1456,1413,1192
4725,4000,4.0,92,1457,1416,1190
4726,4000,4.0,93,1450,1411,1196
4727,4000,4.0,94,1455,1410,1194
4728,4000,4.0,95,1455,1416,1191
4729,4000,4.0,96,1457,1408,1194
4730,4000,4.0,97,1455,1414,1192
4731,4000,4.0,98,1449,1413,1195
4732,4000,4.0,99,1449,1407,1198
4733,4000,4.0,100,1458,1404,1195
4734,4000,4.0,101,1457,1408,1194
4735,4000,4.0,102,1455,1406,1196
4736,4000,4.0,103,1456,1409,1194
4737,4000,4.0,104,1453,1406,1197
4738,4000,4.0,105,1455,1411,1193
4739,4000,4.0,106,1455,1409,1194
4740,4000,4.0,107,1455,1397,1200
4741,4000,4.0,108,1451,1402,1200
4742,4000,4.0,109,1451,1401,1200
4743,4000,4.0,110,1449,1402,1201
4744,4000,4.0,111,1443,1396,1207
4745,4000,4.0,112,1453,1400,1200
4746,4000,4.0,113,1464,1399,1195
4747,4000,4.0,114,1453,1402,1199
4748,4000,4.0,115,1454,1407,1196
4749,4000,4.0,116,1454,1396,1201
4750,4000,4.0,117,1449,1404,1200
4751,4000,4.0,118,1450,1400,1201
4752,4000,4.0,119,1453,1399,1200
4753,4000,4.0,120,1461,1398,1197
4754,4000,4.0,121,1448,1390,1207
4755,4000,4.0,122,1449,1394,1205
4756,4000,4.0,123,1449,1405,1199
4757,4000,4.0,124,1966,2004,641
4758,4000,4.0,125,2442,2491,160
4759,4000,4.0,126,2585,2643,12
4760,4000,4.0,127,2603,2682,16
4761,4000,4.0,128,2598,2685,15
4762,4000,4.0,129,2600,2680,13
4763,4000,4.0,130,2601,2680,14
4764,4000,4.0,131,2600,2682,14
4765,4000,4.0,132,2610,2683,20
4766,4000,4.0,133,2604,2679,15
